,Text,Tag,Value,doc_id,ID,Prediction
113,構における最終職名等）,,,300365551,300365551-115,
114,②直近の事業年度における総売上高又は事業収入及び機構との間の取引高,,,300365551,300365551-116,
115,（４）公表日,,,300365551,300365551-117,
116,契約締結日の翌日から起算して原則として７２日以内（４月に締結した契約につ,,,300365551,300365551-118,
117,いては原則として９３日以内）,,,300365551,300365551-119,
0,入 札 公 告,,,300365615,300365615-1,
1,次のとおり一般競争入札に付します。,,,300365615,300365615-2,
2,令和２年１月２１日,公告日,令和２年１月２１日,300365615,300365615-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300365615,300365615-4,
4,契約担当役 資源備蓄本部長 岩原 達也,,,300365615,300365615-5,
5,１．調達内容,,,300365615,300365615-6,
6,（１）件名及び予定数量等,,,300365615,300365615-7,
7,購入件名：秋田国家石油備蓄基地 特別高圧電力購入（令和２年度）,入札件名,秋田国家石油備蓄基地特別高圧電力購入（令和２年度）,300365615,300365615-8,
8,契約電力：２，３１０ｋＷ 年間予定使用電力量 :２，３８７千ｋＷｈ,,,300365615,300365615-9,
9,（２）件名の特質等 入札説明書による。,,,300365615,300365615-10,
10,（３）契約期間 令和２年４月１日から令和３年３月３１日,調達年度;調達終了日;調達開始日,令和２年;令和３年３月３１日;令和２年４月１日,300365615,300365615-11,
11,（４）需要場所 秋田県男鹿市船川港船川字芦沢２１９番,都道府県;需要場所(住所),秋田県;秋田県男鹿市船川港船川字芦沢２１９番,300365615,300365615-12,
12,秋田国家石油備蓄基地,施設名,秋田国家石油備蓄基地,300365615,300365615-13,
13,（５）入札方法 入札金額は、各社において設定する契約電力に対する単一の単価（ｋＷ単,,,300365615,300365615-14,
14,価。単価には小数点以下を含むことができる。）、使用電力量に対する単価,,,300365615,300365615-15,
15,（ｋＷｈ単価。単価には小数点以下を含むことができる。）、その他割引単価,,,300365615,300365615-16,
16,(ｋＷ又は ｋＷｈ単価。単価には小数点以下を含むことができる。）を根拠と,,,300365615,300365615-17,
17,し、あらかじめ独立行政法人石油天然ガス・金属鉱物資源機構（以下「機構」,,,300365615,300365615-18,
18,という。）が別途提示する月ごとの予定契約電力及び予定使用電力量に基づき,,,300365615,300365615-19,
19,各月の対価を算出し総価を算出すること（その他割引単価などの内訳がある,,,300365615,300365615-20,
20,場合、該当するものの内訳を別途提出すること。）。また、託送料が必要な事,,,300365615,300365615-21,
21,業者にあっては、その内訳を記載すること（小数点以下を含むことができ,,,300365615,300365615-22,
22,る。）。,,,300365615,300365615-23,
23,落札の決定に当たっては、当該総価の１１０分の１００に相当する金額に,,,300365615,300365615-24,
24,て行うので、当該総価の１１０分の１００に相当する金額を当該総価と併せ,,,300365615,300365615-25,
25,て記載すること。なお、落札価格は、当機構が提示する年間予定使用電力量,,,300365615,300365615-26,
26,の対価を入札書に記載された入札金額に従って計算した総価とするが、当該,,,300365615,300365615-27,
27,総価の１１０分の１００に相当する金額(当該金額に１円未満の端数があると,,,300365615,300365615-28,
28,きは、その端数金額を切り捨てた金額)は、消費税及び地方消費税に係る課税,,,300365615,300365615-29,
29,事業者であるか免税事業者であるかを問わず、入札書に記載すること。入札,,,300365615,300365615-30,
30,書に記載する金額の算定に当たっては、力率 １００％とした場合の力率割引,,,300365615,300365615-31,
31,を適用する。また、発電費用等に係る燃料価格変動の調整額及び電気事業者,,,300365615,300365615-32,
32,による再生可能エネルギー電気の調達に関する特別措置法に基づく賦課金は,,,300365615,300365615-33,
33,考慮しないこととする。,,,300365615,300365615-34,
34,- 1 -,,,300365615,300365615-35,
35,２．競争参加資格,,,300365615,300365615-36,
36,入札参加資格は、次の条件を満たす者であること。,,,300365615,300365615-37,
37,（１）機構の「競争参加者の資格に関する公示」の「３．競争に参加することができない者」,,,300365615,300365615-38,
38,に該当しない者であること。,,,300365615,300365615-39,
39,（２）国の令和０１・０２・０３年度（平成３１･３２･３３年度）競争参加資格（全省庁統一,,,300365615,300365615-40,
40,資格）のうち、「物品の販売」で「Ａ」、「Ｂ」又は「Ｃ」の等級に格付けされている者であ,,,300365615,300365615-41,
41,ること。,,,300365615,300365615-42,
42,なお、当該資格を有しない者にあっては、入札日までに競争参加資格審査を受け、当該,,,300365615,300365615-43,
43,等級が格付けされた者であること。,,,300365615,300365615-44,
44,（３）本邦法人であること。,,,300365615,300365615-45,
45,（４）現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の行政処,,,300365615,300365615-46,
46,分を受けていないこと。,,,300365615,300365615-47,
47,（５）電気事業法第２条の２の規定に基づく小売電気事業の登録を受けている者であること。,,,300365615,300365615-48,
48,（６）秋田国家石油備蓄基地に設置した受電設備及び使用する負荷設備に対し、電力供給が可,,,300365615,300365615-49,
49,能な者であること。,,,300365615,300365615-50,
50,（７）省ＣＯ 化の要素を考慮する観点から、入札説明書に記載する基準により「裾切り方式」 ２,,,300365615,300365615-51,
51,を実施し条件を満たす者であること。,,,300365615,300365615-52,
52,（８）一般競争入札参加申請書を提出し、入札参加資格の通知を受けた者であること。,,,300365615,300365615-53,
53,３．一般競争入札参加申請書の提出場所等,,,300365615,300365615-54,
54,（１）一般競争入札参加申請書の提出場所及び問い合わせ先,,,300365615,300365615-55,
55,〒105-0001 東京都港区虎ノ門二丁目１０番１号,質問箇所所属/担当者,〒105-0001東京都港区虎ノ門二丁目10番1号,300365615,300365615-56,
56,独立行政法人石油天然ガス・金属鉱物資源機構,,,300365615,300365615-57,
57,石油・石油ガス備蓄部 石油基地管理課 藤田 静子,,,300365615,300365615-58,
58,（電 話） ０３－６７５８－８５６４,,,300365615,300365615-59,
59,（ＦＡＸ） ０３－６７５８－８０６４,質問箇所TEL/FAX,）０３－６７５８－８５６４（ＦＡＸ）０３－６７５８－８０６４,300365615,300365615-60,
60,（Ｅmail） denryoku_bichiku_r2@jogmec.go.jp,,,300365615,300365615-61,
61,（２）入札説明書等の交付,,,300365615,300365615-62,
62,入札参加希望者に、上記（１）において、公告日から令和２年２月７日（金）までの,仕様書交付期限,令和２年２月７日（金）,300365615,300365615-63,
63,土曜、日曜及び祝日を除く１０時から１７時まで交付で直接行うものとする。,,,300365615,300365615-64,
64,（３）入札説明会開催の有無：無,,,300365615,300365615-65,
65,（４）一般競争入札参加申請書の提出期限,,,300365615,300365615-66,
66,令和２年２月１０日（月）１２時までに郵送必着又は持ち込みにより提出のこと。,資格申請締切日時,令和２年２月１０日（月）１２時,300365615,300365615-67,
67,（５）入札参加資格通知日 令和２年１月２７日（月）～令和２年２月１２日（水）,仕様書交付期限,令和２年２月１２日（水）,300365615,300365615-68,
68,４．入札日時、場所,,,300365615,300365615-69,
69,（１）入札日時：令和２年２月１４日（金）１５時５０分,開札日時,令和２年２月１４日（金）１５時５０分,300365615,300365615-70,
70,（２）入札場所：東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,開札場所,東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング１,300365615,300365615-71,
71,独立行政法人石油天然ガス・金属鉱物資源機構 １９階会議室,,,300365615,300365615-72,
72,- 2 -,,,300365615,300365615-73,
73,５．その他,,,300365615,300365615-74,
74,（１）契約手続において使用する言語及び通貨,,,300365615,300365615-75,
